"Time","Press","Flow","OAI","CAI","HI","SI","FL","RERA","CSR","LVT","VT","MV","IE","RR","SPOP2","PR","End"
2025-2-15 8:26:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:27:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:28:13,40,56,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:29:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:30:13,40,68,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:31:13,40,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:32:13,40,73,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:33:13,40,97,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:34:13,40,76,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:35:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:36:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:37:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:38:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:39:13,40,66,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:40:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:41:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:42:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:43:13,40,67,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:44:13,40,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:45:13,40,73,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:46:13,40,97,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:47:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:48:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:49:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:50:13,40,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:51:13,41,79,0,0,0,0,3,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:52:13,45,61,0,0,0,0,2,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:53:13,45,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:54:13,45,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:55:13,45,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:56:13,44,73,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:57:13,44,87,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:58:13,44,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 8:59:13,44,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:0:13,43,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:1:13,43,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:2:13,43,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:3:13,43,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:4:13,42,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:5:13,42,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:6:13,42,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:7:13,42,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:8:13,42,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:9:13,41,72,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:10:13,41,88,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:11:13,41,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:12:13,41,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:13:13,41,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:14:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:15:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:16:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:17:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:18:13,40,59,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:19:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:20:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:21:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:22:13,40,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:23:13,40,88,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:24:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:25:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:26:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:27:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:28:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:29:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:30:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:31:13,40,56,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:32:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:33:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:34:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:35:13,40,68,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:36:13,40,89,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:37:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:38:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:39:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:40:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:41:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:42:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:43:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:44:13,40,53,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:45:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:46:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:47:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:48:13,40,70,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:49:13,40,91,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:50:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:51:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:52:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:53:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:54:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:55:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:56:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:57:13,40,52,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:58:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 9:59:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:0:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:1:13,40,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:2:13,40,91,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:3:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:4:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:5:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:6:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:7:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:8:13,40,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:9:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:10:13,40,53,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:11:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:12:13,40,60,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:13:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:14:13,40,72,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:15:13,40,92,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:16:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:17:13,40,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:18:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:19:13,40,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:20:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:21:13,40,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:22:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:23:13,40,53,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:24:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:25:13,40,62,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:26:13,40,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:27:13,40,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:28:13,40,93,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:29:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:30:13,40,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:31:13,43,74,0,0,0,0,7,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:32:13,63,103,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:33:13,87,82,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:34:13,107,108,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:35:13,115,87,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:36:13,118,109,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:37:13,119,89,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:38:13,119,94,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:39:13,119,89,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:40:13,119,63,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:41:13,119,89,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:42:13,119,65,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:43:13,119,104,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:44:13,119,83,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:45:13,119,109,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:46:13,119,84,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:47:13,119,108,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:48:13,119,87,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:49:13,119,108,0,0,0,0,12,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:50:13,119,88,0,0,0,0,13,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:51:13,119,78,0,0,0,0,5,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:52:13,117,90,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:53:13,115,83,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:54:13,113,104,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:55:13,111,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:56:13,109,110,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:57:13,107,87,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:58:13,106,111,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 10:59:13,104,87,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:0:13,102,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:1:13,101,88,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:2:13,99,62,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:3:13,97,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:4:13,96,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:5:13,94,88,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:6:13,93,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:7:13,91,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:8:13,90,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:9:13,89,107,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:10:13,87,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:11:13,86,110,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:12:13,85,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:13:13,83,95,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:14:13,82,85,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:15:13,81,61,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:16:13,80,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:17:13,79,70,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:18:13,78,87,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:19:13,76,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:20:13,75,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:21:13,74,82,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:22:13,73,106,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:23:13,72,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:24:13,72,107,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:25:13,71,83,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:26:13,70,91,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:27:13,69,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:28:13,68,60,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:29:13,67,83,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:30:13,66,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:31:13,65,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:32:13,65,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:33:13,64,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:34:13,63,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:35:13,62,104,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:36:13,62,82,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:37:13,61,106,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:38:13,60,82,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:39:13,60,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:40:13,59,83,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:41:13,59,59,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:42:13,58,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:43:13,57,73,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:44:13,57,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:45:13,56,76,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:46:13,56,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:47:13,55,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:48:13,55,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:49:13,54,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:50:13,54,105,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:51:13,53,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:52:13,53,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:53:13,52,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:54:13,52,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:55:13,51,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:56:13,51,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:57:13,50,85,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:58:13,50,76,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 11:59:13,50,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:0:13,49,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:1:13,49,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:2:13,48,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:3:13,48,104,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:4:13,48,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:5:13,47,73,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:6:13,47,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:7:13,47,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:8:13,46,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:9:13,46,73,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:10:13,46,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:11:13,46,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:12:13,45,98,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:13:13,45,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:14:13,45,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:15:13,44,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:16:13,44,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:17:13,44,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:18:13,44,59,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:19:13,43,81,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:20:13,43,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:21:13,43,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:22:13,43,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:23:13,43,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:24:13,42,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:25:13,42,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:26:13,42,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:27:13,42,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:28:13,41,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:29:13,41,103,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:30:13,41,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:31:13,41,58,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:32:13,41,80,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:33:13,41,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:34:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:35:13,40,73,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:36:13,40,88,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:37:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:38:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:39:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:40:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:41:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:42:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:43:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:44:13,40,59,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:45:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:46:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:47:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:48:13,40,72,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:49:13,40,88,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:50:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:51:13,40,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:52:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:53:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:54:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:55:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:56:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:57:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:58:13,40,78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 12:59:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:0:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:1:13,40,71,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:2:13,40,89,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:3:13,40,75,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:4:13,40,98,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:5:13,40,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:6:13,40,102,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:7:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:8:13,40,101,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:9:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:10:13,40,53,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:11:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:12:13,40,57,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:13:13,40,79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:14:13,40,70,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
2025-2-15 13:15:13,40,91,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,
